Timestamp,Agent,Action,Status,Details
2026-02-14 13:28:06,telegram_server,Document error: A request to the Telegram API was unsuccessful. Error code: 400. Description: Bad Re,ERROR,
2026-02-14 13:28:38,telegram_server,Processing: Create a task: summarize system status and return the latest 5 tasks with their ... ,INFO,
2026-02-14 13:28:39,Telegram User,Input Received,INFO,Text: Create a task: summarize system status and return ...
2026-02-14 13:29:18,critic,"Critic: score=3.0 below threshold=6, issues=['Response does not summarize system status.', 'Response",INFO,
2026-02-14 13:29:18,telegram_server,"Critic revised response: score=3.0, issues=['Response does not summarize system status.', 'Response ",INFO,
2026-02-14 13:29:19,memory_core,Memory inserted: global_task_1771072159182,INFO,
2026-02-14 13:29:19,memory_core,Memory inserted: agent_status_1771072159641,INFO,
2026-02-14 13:29:20,memory_core,Memory inserted: agent_artifact_1771072160052,INFO,
2026-02-14 13:29:20,Chief_of_Staff,Text Response Sent,INFO,
2026-02-14 13:33:17,telegram_server,Document from CeeJay: Test 2.zip,INFO,
2026-02-14 13:33:19,Telegram User,Document Received,INFO,File: Test 2.zip
2026-02-14 13:33:24,task_queue,Enqueued task 05dfeb4d8b724eaa type=invoice_job,INFO,
2026-02-14 13:33:25,task_queue,"No handler for task type 'invoice_job', failing task 05dfeb4d8b724eaa",WARNING,
2026-02-14 13:41:08,telegram_server,Telegram server starting up,INFO,
2026-02-14 13:41:39,memory_core,Memory vault initialized,INFO,
2026-02-14 13:41:39,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-14 13:41:39,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-14 13:41:39,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-14 13:41:39,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-14 13:41:39,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-14 13:41:39,telegram_server,Connecting to Telegram...,INFO,
2026-02-14 13:41:39,telegram_server,Victor-OS (Multimodal Mode) is Online! (Bot ID: 7770925936),INFO,
2026-02-14 13:41:42,task_queue,Registered task handler: invoice_job,INFO,
2026-02-14 13:41:42,task_queue,Task queue worker started,INFO,
2026-02-14 13:41:42,proactive_engine,Registered 5 proactive checks,INFO,
2026-02-14 13:41:42,proactive_engine,Registered 6 proactive checks,INFO,
2026-02-14 13:41:42,telegram_server,Memory TTL cleanup registered with proactive engine (hourly),INFO,
2026-02-14 13:41:42,proactive_engine,Proactive engine started,INFO,
2026-02-14 13:41:42,telegram_server,Proactive engine started with telegram + email channels,INFO,
2026-02-14 13:41:42,workflow_engine,Loaded 5 workflow definition(s),INFO,
2026-02-14 13:41:42,telegram_server,Daily briefing action handlers registered with workflow scheduler,INFO,
2026-02-14 13:41:42,workflow_engine,Scheduled workflow 'goal_weekly_review' every sunday at 18:00,INFO,
2026-02-14 13:41:42,workflow_engine,Scheduled workflow 'ops_daily_brief' daily at 08:00,INFO,
2026-02-14 13:41:42,workflow_engine,Workflow scheduler started with 2 job(s),INFO,
2026-02-14 13:41:44,proactive_engine,Proactive check 'ops_health_threshold' buffered critical streak=1,INFO,
2026-02-14 13:45:30,telegram_server,Processing: Create a task: summarize system status and return the latest 5 tasks with their ... ,INFO,
2026-02-14 13:45:32,Telegram User,Input Received,INFO,Text: Create a task: summarize system status and return ...
2026-02-14 14:01:55,telegram_server,Telegram server starting up,INFO,
2026-02-14 14:02:12,memory_core,Memory vault initialized,INFO,
2026-02-14 14:02:12,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-14 14:02:12,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-14 14:02:12,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-14 14:02:12,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-14 14:02:12,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-14 14:02:12,telegram_server,Connecting to Telegram...,INFO,
2026-02-14 14:02:12,telegram_server,Victor-OS (Multimodal Mode) is Online! (Bot ID: 7770925936),INFO,
2026-02-14 14:02:13,task_queue,Registered task handler: invoice_job,INFO,
2026-02-14 14:02:13,task_queue,Registered task handler: generic_intent,INFO,
2026-02-14 14:02:13,task_queue,Task queue worker started,INFO,
2026-02-14 14:02:13,proactive_engine,Registered 5 proactive checks,INFO,
2026-02-14 14:02:13,proactive_engine,Registered 6 proactive checks,INFO,
2026-02-14 14:02:13,telegram_server,Memory TTL cleanup registered with proactive engine (hourly),INFO,
2026-02-14 14:02:13,proactive_engine,Proactive engine started,INFO,
2026-02-14 14:02:13,telegram_server,Proactive engine started with telegram + email channels,INFO,
2026-02-14 14:02:13,workflow_engine,Loaded 5 workflow definition(s),INFO,
2026-02-14 14:02:13,telegram_server,Daily briefing action handlers registered with workflow scheduler,INFO,
2026-02-14 14:02:13,workflow_engine,Scheduled workflow 'goal_weekly_review' every sunday at 18:00,INFO,
2026-02-14 14:02:13,workflow_engine,Scheduled workflow 'ops_daily_brief' daily at 08:00,INFO,
2026-02-14 14:02:13,workflow_engine,Workflow scheduler started with 2 job(s),INFO,
2026-02-14 14:02:14,telegram_server,Document from CeeJay: Test 2.zip,INFO,
2026-02-14 14:02:15,proactive_engine,Proactive check 'ops_health_threshold' buffered critical streak=1,INFO,
2026-02-14 14:02:15,Telegram User,Document Received,INFO,File: Test 2.zip
2026-02-14 14:02:21,task_queue,"No handler for task type 'invoice_job', failing task b028424480e2405f",WARNING,
2026-02-14 14:15:53,telegram_server,Telegram server starting up,INFO,
2026-02-14 14:15:58,memory_core,Memory vault initialized,INFO,
2026-02-14 14:15:58,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-14 14:15:58,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-14 14:15:58,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-14 14:15:58,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-14 14:15:58,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-14 14:15:58,telegram_server,Connecting to Telegram...,INFO,
2026-02-14 14:15:58,telegram_server,Victor-OS (Multimodal Mode) is Online! (Bot ID: 7770925936),INFO,
2026-02-14 14:15:59,task_queue,Registered task handler: invoice_job,INFO,
2026-02-14 14:15:59,task_queue,Registered task handler: generic_intent,INFO,
2026-02-14 14:15:59,task_queue,Task queue worker started,INFO,
2026-02-14 14:15:59,proactive_engine,Registered 5 proactive checks,INFO,
2026-02-14 14:15:59,proactive_engine,Registered 6 proactive checks,INFO,
2026-02-14 14:15:59,telegram_server,Memory TTL cleanup registered with proactive engine (hourly),INFO,
2026-02-14 14:15:59,proactive_engine,Proactive engine started,INFO,
2026-02-14 14:15:59,telegram_server,Proactive engine started with telegram + email channels,INFO,
2026-02-14 14:15:59,workflow_engine,Loaded 5 workflow definition(s),INFO,
2026-02-14 14:15:59,telegram_server,Daily briefing action handlers registered with workflow scheduler,INFO,
2026-02-14 14:15:59,workflow_engine,Scheduled workflow 'goal_weekly_review' every sunday at 18:00,INFO,
2026-02-14 14:15:59,workflow_engine,Scheduled workflow 'ops_daily_brief' daily at 08:00,INFO,
2026-02-14 14:15:59,workflow_engine,Workflow scheduler started with 2 job(s),INFO,
2026-02-14 14:23:06,telegram_server,Telegram server starting up,INFO,
2026-02-14 14:23:14,memory_core,Memory vault initialized,INFO,
2026-02-14 14:23:14,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-14 14:23:14,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-14 14:23:14,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-14 14:23:14,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-14 14:23:14,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-14 14:23:14,telegram_server,Connecting to Telegram...,INFO,
2026-02-14 14:23:14,telegram_server,Victor-OS (Multimodal Mode) is Online! (Bot ID: 7770925936),INFO,
2026-02-14 14:23:15,task_queue,Registered task handler: invoice_job,INFO,
2026-02-14 14:23:15,task_queue,Registered task handler: generic_intent,INFO,
2026-02-14 14:23:15,task_queue,Task queue worker started,INFO,
2026-02-14 14:23:15,proactive_engine,Registered 5 proactive checks,INFO,
2026-02-14 14:23:15,proactive_engine,Registered 6 proactive checks,INFO,
2026-02-14 14:23:15,telegram_server,Memory TTL cleanup registered with proactive engine (hourly),INFO,
2026-02-14 14:23:15,proactive_engine,Proactive engine started,INFO,
2026-02-14 14:23:15,telegram_server,Proactive engine started with telegram + email channels,INFO,
2026-02-14 14:23:15,workflow_engine,Loaded 5 workflow definition(s),INFO,
2026-02-14 14:23:15,telegram_server,Daily briefing action handlers registered with workflow scheduler,INFO,
2026-02-14 14:23:15,workflow_engine,Scheduled workflow 'goal_weekly_review' every sunday at 18:00,INFO,
2026-02-14 14:23:15,workflow_engine,Scheduled workflow 'ops_daily_brief' daily at 08:00,INFO,
2026-02-14 14:23:15,workflow_engine,Workflow scheduler started with 2 job(s),INFO,
2026-02-14 14:23:17,proactive_engine,Proactive check 'ops_health_threshold' buffered critical streak=1,INFO,
2026-02-14 14:24:25,telegram_server,Document from CeeJay: Test 2.zip,INFO,
2026-02-14 14:24:26,Telegram User,Document Received,INFO,File: Test 2.zip
2026-02-14 14:24:35,task_queue,"No handler for task type 'invoice_job', failing task 679daa892cb649d1",WARNING,
2026-02-15 07:44:21,telegram_server,Telegram server starting up,INFO,
2026-02-15 07:44:44,memory_core,Memory vault initialized,INFO,
2026-02-15 07:44:44,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-15 07:44:44,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-15 07:44:44,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-15 07:44:44,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-15 07:44:44,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-15 07:44:44,telegram_server,Connecting to Telegram...,INFO,
2026-02-15 07:44:44,telegram_server,Victor-OS (Multimodal Mode) is Online! (Bot ID: 7770925936),INFO,
2026-02-15 07:44:45,task_queue,Registered task handler: invoice_job,INFO,
2026-02-15 07:44:45,task_queue,Registered task handler: generic_intent,INFO,
2026-02-15 07:44:45,task_queue,Task queue worker started,INFO,
2026-02-15 07:44:45,proactive_engine,Registered 5 proactive checks,INFO,
2026-02-15 07:44:45,proactive_engine,Registered 6 proactive checks,INFO,
2026-02-15 07:44:45,telegram_server,Memory TTL cleanup registered with proactive engine (hourly),INFO,
2026-02-15 07:44:45,proactive_engine,Proactive engine started,INFO,
2026-02-15 07:44:45,telegram_server,Proactive engine started with telegram + email channels,INFO,
2026-02-15 07:44:45,invoice_pipeline,Invoice job started input=C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\workspace\Test 2.z,INFO,
2026-02-15 07:44:45,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [Errno 11001] getaddrinfo failed>,WARNING,
2026-02-15 07:44:45,workflow_engine,Loaded 5 workflow definition(s),INFO,
2026-02-15 07:44:45,telegram_server,Daily briefing action handlers registered with workflow scheduler,INFO,
2026-02-15 07:44:45,workflow_engine,Scheduled workflow 'goal_weekly_review' every sunday at 18:00,INFO,
2026-02-15 07:44:45,workflow_engine,Scheduled workflow 'ops_daily_brief' daily at 08:00,INFO,
2026-02-15 07:44:45,workflow_engine,Workflow scheduler started with 2 job(s),INFO,
2026-02-15 07:44:53,invoice_pipeline,Invoice job complete: ok=0 review=58 skipped=6 failed=3,INFO,
2026-02-15 07:44:55,task_queue,Task 067d0afb92d14ffb completed,INFO,
2026-02-15 07:44:55,telegram_server,"Notification push failed: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceed",ERROR,
2026-02-15 07:45:09,telegram_server,Singleton lock — another instance running. Exiting.,WARNING,
2026-02-15 07:45:18,memory_core,Memory vault initialized,INFO,
2026-02-15 07:45:18,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-15 07:45:18,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-15 07:45:18,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-15 07:45:18,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-15 07:45:18,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-15 07:45:18,task_queue,Registered task handler: daily_briefing,INFO,
2026-02-15 07:45:18,daily_briefing,Daily briefing queue worker disabled (set DAILY_BRIEFING_RUN_WORKER=true to enable),INFO,
2026-02-15 07:45:18,daily_briefing,Daily briefing scheduler online,INFO,
2026-02-15 07:49:47,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [Errno 11001] getaddrinfo failed>,WARNING,
2026-02-15 07:52:55,telegram_server,Telegram server starting up,INFO,
2026-02-15 07:53:30,memory_core,Memory vault initialized,INFO,
2026-02-15 07:53:30,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-15 07:53:30,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-15 07:53:30,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-15 07:53:30,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-15 07:53:30,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-15 07:53:30,telegram_server,Connecting to Telegram...,INFO,
2026-02-15 07:53:30,telegram_server,Victor-OS (Multimodal Mode) is Online! (Bot ID: 7770925936),INFO,
2026-02-15 07:53:32,task_queue,Registered task handler: invoice_job,INFO,
2026-02-15 07:53:32,task_queue,Registered task handler: generic_intent,INFO,
2026-02-15 07:53:32,task_queue,Task queue worker started,INFO,
2026-02-15 07:53:32,proactive_engine,Registered 5 proactive checks,INFO,
2026-02-15 07:53:32,proactive_engine,Registered 6 proactive checks,INFO,
2026-02-15 07:53:32,telegram_server,Memory TTL cleanup registered with proactive engine (hourly),INFO,
2026-02-15 07:53:32,proactive_engine,Proactive engine started,INFO,
2026-02-15 07:53:32,telegram_server,Proactive engine started with telegram + email channels,INFO,
2026-02-15 07:53:33,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [Errno 11001] getaddrinfo failed>,WARNING,
2026-02-15 07:53:33,workflow_engine,Loaded 5 workflow definition(s),INFO,
2026-02-15 07:53:33,telegram_server,Daily briefing action handlers registered with workflow scheduler,INFO,
2026-02-15 07:53:33,workflow_engine,Scheduled workflow 'goal_weekly_review' every sunday at 18:00,INFO,
2026-02-15 07:53:33,workflow_engine,Scheduled workflow 'ops_daily_brief' daily at 08:00,INFO,
2026-02-15 07:53:33,workflow_engine,Workflow scheduler started with 2 job(s),INFO,
2026-02-15 07:53:48,telegram_server,Singleton lock — another instance running. Exiting.,WARNING,
2026-02-15 07:53:57,memory_core,Memory vault initialized,INFO,
2026-02-15 07:53:57,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-15 07:53:57,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-15 07:53:57,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-15 07:53:57,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-15 07:53:57,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-15 07:53:57,task_queue,Registered task handler: daily_briefing,INFO,
2026-02-15 07:53:57,daily_briefing,Daily briefing queue worker disabled (set DAILY_BRIEFING_RUN_WORKER=true to enable),INFO,
2026-02-15 07:53:57,daily_briefing,Daily briefing scheduler online,INFO,
2026-02-15 07:56:32,telegram_server,Document from CeeJay: Test 2.zip,INFO,
2026-02-15 07:56:33,Telegram User,Document Received,INFO,File: Test 2.zip
2026-02-15 07:56:39,invoice_pipeline,"Control API unavailable, fallback to local enqueue: <urlopen error timed out>",WARNING,
2026-02-15 07:56:39,task_queue,Enqueued task e75c7aef29574fe4 type=invoice_job,INFO,
2026-02-15 07:56:43,invoice_pipeline,Invoice job started input=C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\workspace\Test 2.z,INFO,
2026-02-15 07:58:45,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [Errno 11001] getaddrinfo failed>,WARNING,
2026-02-15 08:12:32,task_queue,Enqueued task af533bfc770a4a21 type=daily_briefing,INFO,
2026-02-15 08:12:32,daily_briefing,Queued daily briefing task af533bfc770a4a21,INFO,
2026-02-15 08:12:32,workflow_engine,Scheduled workflow 'ops_daily_brief' starting,INFO,
2026-02-15 08:12:32,workflow_engine,Starting workflow 'ops_daily_brief' run=570d97a3294d,INFO,
2026-02-15 08:12:42,workflow_engine,Workflow 'ops_daily_brief' run=570d97a3294d finished: completed,INFO,
2026-02-15 08:17:39,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [Errno 11001] getaddrinfo failed>,WARNING,
2026-02-15 08:24:26,telegram_server,Telegram server starting up,INFO,
2026-02-15 08:25:02,memory_core,Memory vault initialized,INFO,
2026-02-15 08:25:02,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-15 08:25:02,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-15 08:25:02,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-15 08:25:02,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-15 08:25:02,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-15 08:25:02,telegram_server,Connecting to Telegram...,INFO,
2026-02-15 08:25:02,telegram_server,Victor-OS (Multimodal Mode) is Online! (Bot ID: 7770925936),INFO,
2026-02-15 08:25:03,telegram_server,Singleton lock — another instance running. Exiting.,WARNING,
2026-02-15 08:25:04,task_queue,Registered task handler: invoice_job,INFO,
2026-02-15 08:25:04,task_queue,Registered task handler: generic_intent,INFO,
2026-02-15 08:25:04,task_queue,Recovered 1 stale running task(s),WARNING,
2026-02-15 08:25:04,task_queue,Task queue worker started,INFO,
2026-02-15 08:25:04,proactive_engine,Registered 5 proactive checks,INFO,
2026-02-15 08:25:04,proactive_engine,Registered 6 proactive checks,INFO,
2026-02-15 08:25:04,telegram_server,Memory TTL cleanup registered with proactive engine (hourly),INFO,
2026-02-15 08:25:04,proactive_engine,Proactive engine started,INFO,
2026-02-15 08:25:04,telegram_server,Proactive engine started with telegram + email channels,INFO,
2026-02-15 08:25:04,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [Errno 11001] getaddrinfo failed>,WARNING,
2026-02-15 08:25:04,invoice_pipeline,Invoice job started input=C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\workspace\Test 2.z,INFO,
2026-02-15 08:25:04,workflow_engine,Loaded 5 workflow definition(s),INFO,
2026-02-15 08:25:04,telegram_server,Daily briefing action handlers registered with workflow scheduler,INFO,
2026-02-15 08:25:04,workflow_engine,Scheduled workflow 'goal_weekly_review' every sunday at 18:00,INFO,
2026-02-15 08:25:04,workflow_engine,Scheduled workflow 'ops_daily_brief' daily at 08:00,INFO,
2026-02-15 08:25:04,workflow_engine,Workflow scheduler started with 2 job(s),INFO,
2026-02-15 08:25:12,memory_core,Memory vault initialized,INFO,
2026-02-15 08:25:12,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-15 08:25:12,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-15 08:25:12,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-15 08:25:12,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-15 08:25:12,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-15 08:25:12,task_queue,Registered task handler: daily_briefing,INFO,
2026-02-15 08:25:12,daily_briefing,Daily briefing queue worker disabled (set DAILY_BRIEFING_RUN_WORKER=true to enable),INFO,
2026-02-15 08:25:12,daily_briefing,Daily briefing scheduler online,INFO,
2026-02-15 08:25:21,invoice_pipeline,Invoice job complete: ok=0 review=58 skipped=6 failed=3,INFO,
2026-02-15 08:25:21,task_queue,Task e75c7aef29574fe4 completed,INFO,
2026-02-15 08:25:21,telegram_server,"Notification push failed: HTTPSConnectionPool(host='api.telegram.org', port=443): Max retries exceed",ERROR,
2026-02-15 08:25:21,task_queue,"No handler for task type 'daily_briefing', failing task af533bfc770a4a21",WARNING,
2026-02-15 08:35:24,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [Errno 11001] getaddrinfo failed>,WARNING,
2026-02-15 09:06:12,telegram_server,Telegram server starting up,INFO,
2026-02-15 09:07:02,memory_core,Memory vault initialized,INFO,
2026-02-15 09:07:02,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-15 09:07:02,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-15 09:07:02,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-15 09:07:03,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-15 09:07:03,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-15 09:07:03,telegram_server,Connecting to Telegram...,INFO,
2026-02-15 09:07:03,telegram_server,Victor-OS (Multimodal Mode) is Online! (Bot ID: 7770925936),INFO,
2026-02-15 09:07:06,task_queue,Registered task handler: invoice_job,INFO,
2026-02-15 09:07:06,task_queue,Registered task handler: generic_intent,INFO,
2026-02-15 09:07:06,task_queue,Task queue worker started,INFO,
2026-02-15 09:07:06,proactive_engine,Registered 5 proactive checks,INFO,
2026-02-15 09:07:06,proactive_engine,Registered 6 proactive checks,INFO,
2026-02-15 09:07:06,telegram_server,Memory TTL cleanup registered with proactive engine (hourly),INFO,
2026-02-15 09:07:06,proactive_engine,Proactive engine started,INFO,
2026-02-15 09:07:06,telegram_server,Proactive engine started with telegram + email channels,INFO,
2026-02-15 09:07:06,workflow_engine,Loaded 5 workflow definition(s),INFO,
2026-02-15 09:07:06,telegram_server,Daily briefing action handlers registered with workflow scheduler,INFO,
2026-02-15 09:07:06,workflow_engine,Scheduled workflow 'goal_weekly_review' every sunday at 18:00,INFO,
2026-02-15 09:07:06,workflow_engine,Scheduled workflow 'ops_daily_brief' daily at 08:00,INFO,
2026-02-15 09:07:06,workflow_engine,Workflow scheduler started with 2 job(s),INFO,
2026-02-15 09:07:11,telegram_server,Singleton lock — another instance running. Exiting.,WARNING,
2026-02-15 09:07:18,proactive_engine,Proactive check 'ops_health_threshold' buffered critical streak=1,INFO,
2026-02-15 09:07:29,memory_core,Memory vault initialized,INFO,
2026-02-15 09:07:29,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-15 09:07:29,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-15 09:07:29,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-15 09:07:29,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-15 09:07:29,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-15 09:07:29,task_queue,Registered task handler: daily_briefing,INFO,
2026-02-15 09:07:29,daily_briefing,Daily briefing queue worker disabled (set DAILY_BRIEFING_RUN_WORKER=true to enable),INFO,
2026-02-15 09:07:29,daily_briefing,Daily briefing scheduler online,INFO,
2026-02-15 09:39:17,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [Errno 11001] getaddrinfo failed>,WARNING,
2026-02-15 10:27:08,proactive_engine,Proactive check failed (market_watch_moves): <urlopen error [Errno 11001] getaddrinfo failed>,WARNING,
2026-02-15 13:29:34,telegram_server,Telegram server starting up,INFO,
2026-02-15 13:29:54,telegram_server,Telegram server starting up,INFO,
2026-02-15 13:30:30,telegram_server,Singleton lock — another instance running. Exiting.,WARNING,
2026-02-15 13:30:32,memory_core,Memory vault initialized,INFO,
2026-02-15 13:30:32,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-15 13:30:32,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-15 13:30:32,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-15 13:30:32,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-15 13:30:32,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-15 13:30:32,telegram_server,Connecting to Telegram...,INFO,
2026-02-15 13:30:32,telegram_server,Victor-OS (Multimodal Mode) is Online! (Bot ID: 7770925936),INFO,
2026-02-15 13:30:36,task_queue,Registered task handler: invoice_job,INFO,
2026-02-15 13:30:36,task_queue,Registered task handler: generic_intent,INFO,
2026-02-15 13:30:36,task_queue,Task queue worker started,INFO,
2026-02-15 13:30:36,proactive_engine,Registered 5 proactive checks,INFO,
2026-02-15 13:30:36,proactive_engine,Registered 6 proactive checks,INFO,
2026-02-15 13:30:36,telegram_server,Memory TTL cleanup registered with proactive engine (hourly),INFO,
2026-02-15 13:30:36,proactive_engine,Proactive engine started,INFO,
2026-02-15 13:30:36,telegram_server,Proactive engine started with telegram + email channels,INFO,
2026-02-15 13:30:36,workflow_engine,Loaded 5 workflow definition(s),INFO,
2026-02-15 13:30:36,telegram_server,Daily briefing action handlers registered with workflow scheduler,INFO,
2026-02-15 13:30:36,workflow_engine,Scheduled workflow 'goal_weekly_review' every sunday at 18:00,INFO,
2026-02-15 13:30:36,workflow_engine,Scheduled workflow 'ops_daily_brief' daily at 08:00,INFO,
2026-02-15 13:30:36,workflow_engine,Workflow scheduler started with 2 job(s),INFO,
2026-02-15 13:30:40,telegram_server,Processing: Hi Victor ,INFO,
2026-02-15 13:30:42,Telegram User,Input Received,INFO,Text: Hi Victor...
2026-02-15 13:30:52,memory_core,Memory vault initialized,INFO,
2026-02-15 13:30:52,skill_registry,Registered skill: goal_tracking v1.0.0 (4 tools),INFO,
2026-02-15 13:30:52,skill_registry,Registered skill: market_watch v1.0.0 (1 tools),INFO,
2026-02-15 13:30:52,skill_registry,Registered skill: memory_hygiene v1.0.0 (1 tools),INFO,
2026-02-15 13:30:52,skill_registry,Registered skill: ops_health_check v1.0.0 (1 tools),INFO,
2026-02-15 13:30:52,skill_registry,Loaded 4 skill(s) from C:\Users\HomePC\Desktop\My Personal Assistant\victor_os\skills,INFO,
2026-02-15 13:30:52,task_queue,Registered task handler: daily_briefing,INFO,
2026-02-15 13:30:52,daily_briefing,Daily briefing queue worker disabled (set DAILY_BRIEFING_RUN_WORKER=true to enable),INFO,
2026-02-15 13:30:52,daily_briefing,Daily briefing scheduler online,INFO,
2026-02-15 13:30:59,Chief_of_Staff,Text Response Sent,INFO,
